Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment
STU0169,37,Male,Pune,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,06-06-2023,8,26,1,37,13,Dropped,No,,Negative
STU0170,21,Male,Ahmedabad,Master's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,18-01-2024,28,24,5,77,19,Dropped,No,,Neutral
STU0171,22,Male,Kolkata,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,15-06-2023,45,4,8,63,11,Dropped,No,,Negative
STU0172,40,Female,Kolkata,High School,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,06-07-2024,107,5,4,35,13,Dropped,No,,Negative
STU0173,24,Female,Delhi,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,27-06-2024,73,4,19,84,8,Dropped,No,,Neutral
STU0174,30,Male,Delhi,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Tablet,01-01-2023,89,26,8,21,7,Dropped,No,,Neutral
STU0175,32,Female,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,05-09-2024,80,7,7,75,13,Dropped,No,,Neutral
STU0176,28,Other,Bangalore,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,28-11-2023,74,8,19,98,1,Dropped,No,,Negative
STU0177,21,Female,Delhi,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,15-05-2024,11,14,7,47,6,Dropped,No,,Neutral
STU0178,30,Female,Mumbai,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,20-01-2023,31,35,5,84,7,Dropped,No,,Neutral
STU0179,24,Female,Bangalore,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Mobile,25-04-2023,12,40,2,24,16,Dropped,No,,Negative
STU0180,44,Other,Delhi,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,07-01-2024,95,6,4,41,27,Completed,Yes,4.5,Positive
STU0181,36,Female,Hyderabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,11-11-2023,78,31,8,32,15,Dropped,No,,Neutral
STU0182,39,Male,Pune,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,03-09-2023,51,7,6,84,20,Dropped,No,,Negative
STU0183,19,Male,Delhi,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,01-03-2023,44,46,3,35,2,Dropped,No,,Neutral
STU0184,27,Female,Mumbai,Master's,Student,Data Science with Python,Data Analytics,4999,Mobile,04-09-2023,96,14,6,83,26,Completed,Yes,4.3,Positive
STU0185,30,Male,Chennai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,03-08-2024,50,36,4,51,25,Completed,Yes,4.4,Positive
STU0186,42,Female,Delhi,Master's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,22-03-2023,117,18,10,99,23,Completed,Yes,3,Positive
STU0187,38,Male,Kolkata,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,29-03-2023,17,38,14,70,16,Dropped,No,,Negative
STU0188,23,Male,Kolkata,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,12-05-2024,35,5,1,98,17,Dropped,No,,Neutral
STU0189,29,Male,Kolkata,Master's,Student,Python for Beginners,Programming,1999,Desktop,12-03-2023,1,18,12,77,24,Dropped,No,,Negative
STU0190,29,Male,Chennai,Bachelor's,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,29-06-2024,29,27,15,65,15,Dropped,No,,Negative
STU0191,37,Female,Kolkata,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,09-05-2023,51,16,6,71,3,Dropped,No,,Negative
STU0192,28,Female,Hyderabad,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,12-05-2023,64,41,7,82,4,Completed,Yes,3.7,Positive
STU0193,43,Female,Delhi,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,06-11-2024,4,18,5,95,12,Dropped,No,,Negative
STU0194,40,Female,Ahmedabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,01-05-2024,87,30,6,79,5,Completed,Yes,3.6,Neutral
STU0195,42,Male,Kolkata,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,16-07-2024,28,10,17,84,17,Dropped,No,,Negative
STU0196,24,Male,Bangalore,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,19-06-2023,16,14,19,74,6,Dropped,No,,Negative
STU0197,18,Female,Ahmedabad,Master's,Freelancer,Python for Beginners,Programming,1999,Desktop,29-09-2023,63,9,6,76,10,Dropped,No,,Negative
STU0198,18,Female,Chennai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,24-06-2024,76,42,2,90,22,Completed,No,4.3,Neutral
STU0199,42,Male,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,13-09-2024,53,22,4,92,18,Completed,Yes,3.4,Neutral
STU0200,44,Male,Bangalore,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Tablet,09-03-2024,85,2,0,45,27,Dropped,No,,Negative
STU0201,42,Male,Bangalore,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Tablet,05-08-2023,109,2,14,31,10,Dropped,No,,Negative
STU0202,37,Other,Bangalore,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,06-07-2024,17,17,2,90,6,Dropped,No,,Negative
STU0203,30,Female,Bangalore,PhD,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,25-07-2023,40,24,7,65,24,Completed,Yes,4.2,Positive
STU0204,26,Male,Ahmedabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,16-11-2023,13,42,8,66,6,Dropped,No,,Negative
STU0205,20,Female,Ahmedabad,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Tablet,13-02-2024,52,19,14,98,20,Completed,Yes,4.3,Positive
STU0206,24,Female,Delhi,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,18-11-2024,58,28,9,57,15,Dropped,No,,Negative
STU0207,23,Male,Kolkata,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,27-10-2024,96,21,1,40,4,Dropped,No,,Negative
STU0208,25,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,18-01-2024,37,49,19,33,25,Completed,Yes,3.8,Positive
STU0209,44,Female,Delhi,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,24-03-2024,114,14,4,21,16,Dropped,No,,Negative
STU0210,26,Male,Delhi,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,13-06-2024,79,38,18,91,22,Completed,Yes,3.9,Positive
STU0211,22,Male,Hyderabad,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,07-04-2024,76,9,12,89,24,Completed,Yes,3.7,Positive
STU0212,18,Male,Hyderabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,04-05-2023,61,20,10,52,8,Dropped,No,,Negative
STU0213,36,Male,Kolkata,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Tablet,11-09-2023,113,28,0,25,7,Dropped,No,,Negative
STU0214,27,Male,Pune,Master's,Student,Power BI Masterclass,BI Tools,3499,Desktop,19-08-2023,79,31,14,56,19,Completed,Yes,3.8,Positive
STU0215,29,Female,Hyderabad,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,07-03-2023,34,9,17,33,26,Dropped,No,,Negative
STU0216,41,Male,Kolkata,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,13-12-2023,70,12,15,56,17,Dropped,No,,Negative
STU0217,32,Male,Kolkata,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,22-01-2023,17,46,8,27,21,Dropped,No,,Neutral
STU0218,44,Female,Ahmedabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,25-08-2024,112,22,0,96,13,Completed,Yes,3.2,Positive
STU0219,39,Female,Mumbai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,21-07-2024,113,49,10,32,15,Completed,Yes,5,Positive
STU0220,41,Male,Ahmedabad,PhD,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,24-08-2023,20,22,8,59,26,Dropped,No,,Negative
STU0221,26,Male,Pune,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Tablet,25-08-2024,73,30,10,77,26,Completed,Yes,4,Positive
STU0222,37,Male,Hyderabad,Master's,Freelancer,Python for Beginners,Programming,1999,Mobile,14-08-2023,59,3,12,37,2,Dropped,No,,Neutral
STU0223,34,Female,Pune,Master's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,08-01-2023,69,48,1,76,28,Completed,Yes,4.9,Positive
STU0224,34,Male,Delhi,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,14-03-2023,87,2,13,57,10,Dropped,No,,Negative
STU0225,43,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,08-10-2024,33,20,5,51,13,Dropped,No,,Negative
STU0226,37,Female,Pune,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,02-03-2023,102,1,7,85,18,Completed,Yes,3,Positive
STU0227,29,Male,Mumbai,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,23-08-2023,78,3,17,96,23,Completed,Yes,3.8,Negative
STU0228,24,Female,Mumbai,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,11-03-2023,17,0,15,44,11,Dropped,No,,Negative
STU0229,19,Other,Ahmedabad,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,02-02-2023,57,14,11,77,13,Dropped,No,,Negative
STU0230,20,Male,Pune,Master's,Student,Machine Learning Basics,AI/ML,5999,Tablet,05-12-2023,83,32,10,94,19,Completed,Yes,3.9,Positive
STU0231,34,Female,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,14-03-2023,97,5,5,52,29,Completed,Yes,3.5,Negative
STU0232,22,Male,Ahmedabad,Master's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,10-06-2024,1,6,2,85,24,Dropped,No,,Negative
STU0233,34,Female,Chennai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,01-09-2023,13,18,13,49,25,Dropped,No,,Negative
STU0234,41,Female,Mumbai,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,13-10-2023,110,43,1,53,29,Completed,Yes,3.7,Positive
STU0235,34,Female,Bangalore,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,16-11-2024,27,0,10,88,24,Dropped,No,,Negative
STU0236,44,Female,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,12-05-2024,70,38,2,67,22,Completed,No,4.2,Positive
STU0237,34,Female,Delhi,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,08-08-2023,59,18,17,59,5,Dropped,No,,Negative
STU0238,19,Female,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,06-07-2024,6,44,0,70,3,Dropped,No,,Negative
STU0239,19,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,16-05-2023,97,25,0,99,19,Completed,Yes,4.1,Positive
STU0240,39,Female,Bangalore,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,07-08-2024,94,43,11,32,23,Completed,Yes,3.5,Positive
STU0241,40,Male,Pune,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,13-08-2024,110,11,14,50,13,Completed,Yes,3.7,Positive
STU0242,22,Male,Kolkata,Master's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,29-04-2024,99,21,4,58,5,Dropped,No,,Negative
STU0243,18,Male,Delhi,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,06-09-2023,23,12,5,82,12,Dropped,No,,Neutral
STU0244,18,Male,Delhi,PhD,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,29-04-2024,10,27,15,67,14,Dropped,No,,Negative
STU0245,36,Male,Mumbai,Master's,Student,Business Intelligence,BI Tools,4499,Desktop,21-02-2024,51,13,11,67,6,Dropped,No,,Negative
STU0246,19,Female,Ahmedabad,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,14-07-2023,19,21,11,80,22,Dropped,No,,Neutral
STU0247,38,Male,Mumbai,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,07-04-2023,51,29,2,31,9,Dropped,No,,Negative
STU0248,29,Female,Bangalore,Master's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,10-04-2023,92,43,1,97,17,Completed,Yes,3.5,Positive
STU0249,43,Male,Ahmedabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,05-11-2024,87,19,6,75,8,Completed,No,4.3,Positive
STU0250,23,Female,Kolkata,High School,Working Professional,Business Intelligence,BI Tools,4499,Mobile,17-03-2024,68,43,1,37,26,Completed,Yes,3.9,Positive
STU0251,40,Female,Pune,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,29-12-2023,84,26,6,46,13,Dropped,No,,Neutral
STU0252,21,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,09-03-2024,83,37,10,47,29,Completed,Yes,3.3,Negative
STU0253,40,Female,Delhi,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,25-02-2024,42,41,10,99,5,Completed,Yes,4.4,Positive
STU0254,28,Male,Bangalore,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,23-04-2024,91,40,13,71,29,Completed,Yes,4.8,Positive
STU0255,41,Female,Chennai,PhD,Student,Power BI Masterclass,BI Tools,3499,Mobile,25-02-2023,57,33,2,35,22,Dropped,No,,Negative
STU0256,44,Male,Bangalore,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Mobile,20-11-2024,98,38,13,96,22,Completed,Yes,4.8,Positive
STU0257,34,Female,Hyderabad,Master's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,31-10-2024,68,40,10,77,17,Completed,Yes,4.5,Positive
STU0258,23,Male,Bangalore,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,23-10-2024,38,43,3,28,3,Dropped,No,,Negative
STU0259,41,Female,Kolkata,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,11-04-2023,62,36,16,45,28,Completed,Yes,4.4,Neutral
STU0260,22,Female,Hyderabad,High School,Student,Web Development with HTML/CSS,Programming,2999,Desktop,04-03-2023,7,0,15,47,6,Dropped,No,,Negative
STU0261,37,Male,Hyderabad,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,17-02-2024,112,14,2,96,14,Completed,Yes,4.3,Positive
STU0262,19,Male,Ahmedabad,High School,Student,Digital Marketing Analytics,Marketing,3999,Desktop,14-12-2023,71,31,9,55,15,Completed,Yes,4.9,Positive
STU0263,23,Male,Ahmedabad,High School,Student,SQL Fundamentals,Data Analytics,2499,Mobile,22-04-2023,50,7,14,28,14,Dropped,No,,Neutral
STU0264,39,Male,Hyderabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,12-09-2023,52,32,7,66,11,Dropped,No,,Neutral
STU0265,28,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,16-07-2023,26,17,17,97,11,Dropped,No,,Negative
STU0266,33,Male,Ahmedabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,14-07-2023,26,44,2,70,9,Dropped,No,,Negative
STU0267,33,Male,Bangalore,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,03-07-2024,118,28,6,95,6,Completed,Yes,3.7,Positive
STU0268,18,Male,Kolkata,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,04-04-2024,19,31,9,76,15,Dropped,No,,Negative
STU0269,26,Female,Bangalore,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,24-05-2023,9,32,19,51,12,Dropped,No,,Negative
STU0270,44,Male,Chennai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,08-03-2024,61,4,8,86,29,Completed,Yes,3.4,Positive
STU0271,23,Male,Delhi,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,07-07-2023,20,17,13,76,6,Dropped,No,,Neutral
STU0272,33,Male,Mumbai,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,13-10-2023,106,47,13,73,1,Completed,Yes,4.9,Positive
STU0273,20,Male,Kolkata,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,18-04-2024,109,9,10,35,25,Completed,Yes,4,Positive
STU0274,37,Female,Ahmedabad,High School,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,13-09-2023,50,35,0,81,16,Completed,No,3.9,Positive
STU0275,44,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,19-03-2023,80,32,3,75,20,Completed,Yes,5,Neutral
STU0276,21,Male,Bangalore,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,29-03-2024,118,22,5,42,15,Completed,Yes,3.7,Positive
STU0277,36,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,17-07-2024,81,39,4,36,2,Dropped,No,,Negative
STU0278,43,Female,Pune,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,11-04-2023,22,4,2,99,17,Dropped,No,,Negative
STU0279,20,Male,Pune,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,21-02-2023,13,33,1,57,3,Dropped,No,,Negative
STU0280,36,Female,Ahmedabad,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,29-10-2024,12,23,2,91,3,Dropped,No,,Negative
STU0281,37,Female,Chennai,Master's,Student,Data Science with Python,Data Analytics,4999,Tablet,07-07-2024,10,16,8,49,5,Dropped,No,,Neutral
STU0282,24,Male,Pune,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,16-01-2023,65,30,18,77,17,Completed,Yes,4.4,Positive
STU0283,37,Female,Kolkata,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,06-04-2023,96,6,18,97,23,Completed,Yes,4.8,Positive
STU0284,26,Female,Pune,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,31-08-2023,30,16,16,41,29,Dropped,No,,Negative
STU0285,18,Male,Delhi,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,20-06-2023,8,27,17,36,17,Dropped,No,,Negative
STU0286,25,Male,Delhi,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,21-02-2024,21,37,10,34,20,Dropped,No,,Negative
STU0287,24,Male,Ahmedabad,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,12-05-2024,22,21,11,67,6,Dropped,No,,Neutral
STU0288,35,Female,Delhi,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,07-05-2024,18,14,2,51,1,Dropped,No,,Negative
STU0289,25,Other,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Tablet,07-08-2023,66,36,17,96,7,Completed,Yes,4.5,Neutral
STU0290,18,Female,Chennai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,15-02-2024,48,14,5,59,26,Dropped,No,,Negative
STU0291,28,Male,Hyderabad,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,02-03-2023,44,49,6,76,15,Completed,Yes,4.6,Positive
STU0292,42,Female,Hyderabad,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,18-06-2023,9,49,0,77,7,Dropped,No,,Negative
STU0293,42,Female,Ahmedabad,Master's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,24-01-2024,67,24,5,35,19,Dropped,No,,Neutral
STU0294,35,Male,Mumbai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,03-01-2023,54,20,17,47,20,Dropped,No,,Neutral
STU0295,40,Male,Hyderabad,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,04-02-2024,26,37,12,20,22,Dropped,No,,Neutral
STU0296,27,Female,Hyderabad,Master's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,29-09-2023,85,1,18,60,11,Dropped,No,,Negative
STU0297,20,Male,Delhi,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,10-04-2024,94,26,6,67,23,Completed,Yes,4.7,Positive
STU0298,24,Female,Delhi,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,20-10-2023,92,48,18,50,14,Completed,Yes,4.5,Positive
STU0299,33,Male,Pune,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,09-03-2024,100,31,8,55,13,Completed,Yes,4.4,Positive
STU0300,43,Male,Ahmedabad,High School,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,23-07-2024,26,20,2,52,20,Dropped,No,,Negative
STU0301,33,Male,Mumbai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,08-11-2024,34,3,11,52,26,Dropped,No,,Negative
STU0302,42,Male,Ahmedabad,PhD,Working Professional,Python for Beginners,Programming,1999,Desktop,13-05-2024,8,43,19,42,27,Dropped,No,,Neutral
STU0303,37,Female,Bangalore,High School,Student,SQL Fundamentals,Data Analytics,2499,Tablet,08-06-2023,10,18,17,79,25,Dropped,No,,Negative
STU0304,34,Male,Kolkata,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,14-07-2023,48,1,7,98,9,Dropped,No,,Negative
STU0305,19,Female,Mumbai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,31-10-2023,55,25,8,49,9,Dropped,No,,Neutral
STU0306,18,Female,Mumbai,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Tablet,11-08-2023,107,33,12,64,16,Completed,Yes,4.2,Positive
STU0307,33,Female,Chennai,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,01-03-2023,114,13,7,99,12,Completed,Yes,4.6,Neutral
