Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment,Completion_Flag,Age_Group
STU0154,22,Male,Delhi,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-03-21,68,31,3,33,24,Completed,Yes,4.3,Neutral,1,18-24
STU0155,43,Male,Mumbai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-06-11,93,45,11,91,23,Completed,Yes,4.0,Positive,1,38-44
STU0156,40,Male,Ahmedabad,Master's,Student,Business Intelligence,BI Tools,4499,Desktop,2024-04-09,15,35,11,46,12,Dropped,No,0.0,Negative,0,38-44
STU0157,31,Male,Chennai,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2023-01-04,65,27,15,56,23,Completed,Yes,4.8,Positive,1,31-37
STU0158,24,Female,Chennai,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2023-09-27,54,13,16,90,21,Completed,Yes,3.3,Positive,1,18-24
STU0159,44,Female,Chennai,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-05-27,30,35,9,95,26,Completed,Yes,4.0,Positive,1,38-44
STU0160,26,Male,Ahmedabad,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-07-02,93,5,16,44,8,Dropped,No,0.0,Negative,0,25-30
STU0161,32,Male,Pune,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-06-03,20,8,16,86,2,Dropped,No,0.0,Neutral,0,31-37
STU0162,32,Male,Kolkata,High School,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,2023-04-19,33,20,17,23,2,Dropped,No,0.0,Neutral,0,31-37
STU0163,43,Female,Kolkata,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-10-02,105,11,1,98,5,Completed,Yes,3.5,Positive,1,38-44
STU0164,27,Female,Mumbai,High School,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-11-02,108,29,3,93,1,Completed,Yes,4.6,Positive,1,25-30
STU0165,30,Female,Chennai,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,2024-10-16,100,30,18,35,22,Completed,Yes,3.7,Neutral,1,25-30
STU0166,36,Male,Pune,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,2024-06-03,86,39,10,38,4,Dropped,No,0.0,Negative,0,31-37
STU0167,24,Female,Delhi,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Mobile,2024-09-15,77,3,16,48,6,Dropped,No,0.0,Neutral,0,18-24
STU0168,34,Male,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2023-07-23,7,30,11,70,23,Dropped,No,0.0,Negative,0,31-37
STU0169,37,Male,Pune,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-06-06,8,26,1,37,13,Dropped,No,0.0,Negative,0,31-37
STU0170,21,Male,Ahmedabad,Master's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,2024-01-18,28,24,5,77,19,Dropped,No,0.0,Neutral,0,18-24
STU0171,22,Male,Kolkata,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-06-15,45,4,8,63,11,Dropped,No,0.0,Negative,0,18-24
STU0172,40,Female,Kolkata,High School,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-07-06,107,5,4,35,13,Dropped,No,0.0,Negative,0,38-44
STU0173,24,Female,Delhi,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-06-27,73,4,19,84,8,Dropped,No,0.0,Neutral,0,18-24
STU0174,30,Male,Delhi,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Tablet,2023-01-01,89,26,8,21,7,Dropped,No,0.0,Neutral,0,25-30
STU0175,32,Female,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-09-05,80,7,7,75,13,Dropped,No,0.0,Neutral,0,31-37
STU0176,28,Other,Bangalore,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2023-11-28,74,8,19,98,1,Dropped,No,0.0,Negative,0,25-30
STU0177,21,Female,Delhi,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,2024-05-15,11,14,7,47,6,Dropped,No,0.0,Neutral,0,18-24
STU0178,30,Female,Mumbai,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2023-01-20,31,35,5,84,7,Dropped,No,0.0,Neutral,0,25-30
STU0179,24,Female,Bangalore,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Mobile,2023-04-25,12,40,2,24,16,Dropped,No,0.0,Negative,0,18-24
STU0180,44,Other,Delhi,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-01-07,95,6,4,41,27,Completed,Yes,4.5,Positive,1,38-44
STU0181,36,Female,Hyderabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2023-11-11,78,31,8,32,15,Dropped,No,0.0,Neutral,0,31-37
STU0182,39,Male,Pune,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,2023-09-03,51,7,6,84,20,Dropped,No,0.0,Negative,0,38-44
STU0183,19,Male,Delhi,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-03-01,44,46,3,35,2,Dropped,No,0.0,Neutral,0,18-24
STU0184,27,Female,Mumbai,Master's,Student,Data Science with Python,Data Analytics,4999,Mobile,2023-09-04,96,14,6,83,26,Completed,Yes,4.3,Positive,1,25-30
STU0185,30,Male,Chennai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-08-03,50,36,4,51,25,Completed,Yes,4.4,Positive,1,25-30
STU0186,42,Female,Delhi,Master's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,2023-03-22,117,18,10,99,23,Completed,Yes,3.0,Positive,1,38-44
STU0187,38,Male,Kolkata,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2023-03-29,17,38,14,70,16,Dropped,No,0.0,Negative,0,38-44
STU0188,23,Male,Kolkata,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2024-05-12,35,5,1,98,17,Dropped,No,0.0,Neutral,0,18-24
STU0189,29,Male,Kolkata,Master's,Student,Python for Beginners,Programming,1999,Desktop,2023-03-12,1,18,12,77,24,Dropped,No,0.0,Negative,0,25-30
STU0190,29,Male,Chennai,Bachelor's,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,2024-06-29,29,27,15,65,15,Dropped,No,0.0,Negative,0,25-30
STU0191,37,Female,Kolkata,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-05-09,51,16,6,71,3,Dropped,No,0.0,Negative,0,31-37
STU0192,28,Female,Hyderabad,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,2023-05-12,64,41,7,82,4,Completed,Yes,3.7,Positive,1,25-30
STU0193,43,Female,Delhi,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,2024-11-06,4,18,5,95,12,Dropped,No,0.0,Negative,0,38-44
STU0194,40,Female,Ahmedabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-05-01,87,30,6,79,5,Completed,Yes,3.6,Neutral,1,38-44
STU0195,42,Male,Kolkata,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2024-07-16,28,10,17,84,17,Dropped,No,0.0,Negative,0,38-44
STU0196,24,Male,Bangalore,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-06-19,16,14,19,74,6,Dropped,No,0.0,Negative,0,18-24
STU0197,18,Female,Ahmedabad,Master's,Freelancer,Python for Beginners,Programming,1999,Desktop,2023-09-29,63,9,6,76,10,Dropped,No,0.0,Negative,0,18-24
STU0198,18,Female,Chennai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-06-24,76,42,2,90,22,Completed,No,4.3,Neutral,1,18-24
STU0199,42,Male,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2024-09-13,53,22,4,92,18,Completed,Yes,3.4,Neutral,1,38-44
STU0200,44,Male,Bangalore,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Tablet,2024-03-09,85,2,0,45,27,Dropped,No,0.0,Negative,0,38-44
STU0201,42,Male,Bangalore,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Tablet,2023-08-05,109,2,14,31,10,Dropped,No,0.0,Negative,0,38-44
STU0202,37,Other,Bangalore,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,2024-07-06,17,17,2,90,6,Dropped,No,0.0,Negative,0,31-37
STU0203,30,Female,Bangalore,PhD,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2023-07-25,40,24,7,65,24,Completed,Yes,4.2,Positive,1,25-30
STU0204,26,Male,Ahmedabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-11-16,13,42,8,66,6,Dropped,No,0.0,Negative,0,25-30
STU0205,20,Female,Ahmedabad,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Tablet,2024-02-13,52,19,14,98,20,Completed,Yes,4.3,Positive,1,18-24
STU0206,24,Female,Delhi,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,2024-11-18,58,28,9,57,15,Dropped,No,0.0,Negative,0,18-24
STU0207,23,Male,Kolkata,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2024-10-27,96,21,1,40,4,Dropped,No,0.0,Negative,0,18-24
STU0208,25,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2024-01-18,37,49,19,33,25,Completed,Yes,3.8,Positive,1,25-30
STU0209,44,Female,Delhi,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2024-03-24,114,14,4,21,16,Dropped,No,0.0,Negative,0,38-44
STU0210,26,Male,Delhi,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-06-13,79,38,18,91,22,Completed,Yes,3.9,Positive,1,25-30
STU0211,22,Male,Hyderabad,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2024-04-07,76,9,12,89,24,Completed,Yes,3.7,Positive,1,18-24
STU0212,18,Male,Hyderabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-05-04,61,20,10,52,8,Dropped,No,0.0,Negative,0,18-24
STU0213,36,Male,Kolkata,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Tablet,2023-09-11,113,28,0,25,7,Dropped,No,0.0,Negative,0,31-37
STU0214,27,Male,Pune,Master's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2023-08-19,79,31,14,56,19,Completed,Yes,3.8,Positive,1,25-30
STU0215,29,Female,Hyderabad,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2023-03-07,34,9,17,33,26,Dropped,No,0.0,Negative,0,25-30
STU0216,41,Male,Kolkata,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,2023-12-13,70,12,15,56,17,Dropped,No,0.0,Negative,0,38-44
STU0217,32,Male,Kolkata,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2023-01-22,17,46,8,27,21,Dropped,No,0.0,Neutral,0,31-37
STU0218,44,Female,Ahmedabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-08-25,112,22,0,96,13,Completed,Yes,3.2,Positive,1,38-44
STU0219,39,Female,Mumbai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-07-21,113,49,10,32,15,Completed,Yes,5.0,Positive,1,38-44
STU0220,41,Male,Ahmedabad,PhD,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2023-08-24,20,22,8,59,26,Dropped,No,0.0,Negative,0,38-44
STU0221,26,Male,Pune,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Tablet,2024-08-25,73,30,10,77,26,Completed,Yes,4.0,Positive,1,25-30
STU0222,37,Male,Hyderabad,Master's,Freelancer,Python for Beginners,Programming,1999,Mobile,2023-08-14,59,3,12,37,2,Dropped,No,0.0,Neutral,0,31-37
STU0223,34,Female,Pune,Master's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,2023-01-08,69,48,1,76,28,Completed,Yes,4.9,Positive,1,31-37
STU0224,34,Male,Delhi,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-03-14,87,2,13,57,10,Dropped,No,0.0,Negative,0,31-37
STU0225,43,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-10-08,33,20,5,51,13,Dropped,No,0.0,Negative,0,38-44
STU0226,37,Female,Pune,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-03-02,102,1,7,85,18,Completed,Yes,3.0,Positive,1,31-37
STU0227,29,Male,Mumbai,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-08-23,78,3,17,96,23,Completed,Yes,3.8,Negative,1,25-30
STU0228,24,Female,Mumbai,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-03-11,17,0,15,44,11,Dropped,No,0.0,Negative,0,18-24
STU0229,19,Other,Ahmedabad,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-02-02,57,14,11,77,13,Dropped,No,0.0,Negative,0,18-24
STU0230,20,Male,Pune,Master's,Student,Machine Learning Basics,AI/ML,5999,Tablet,2023-12-05,83,32,10,94,19,Completed,Yes,3.9,Positive,1,18-24
STU0231,34,Female,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-03-14,97,5,5,52,29,Completed,Yes,3.5,Negative,1,31-37
STU0232,22,Male,Ahmedabad,Master's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2024-06-10,1,6,2,85,24,Dropped,No,0.0,Negative,0,18-24
STU0233,34,Female,Chennai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-09-01,13,18,13,49,25,Dropped,No,0.0,Negative,0,31-37
STU0234,41,Female,Mumbai,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2023-10-13,110,43,1,53,29,Completed,Yes,3.7,Positive,1,38-44
STU0235,34,Female,Bangalore,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,2024-11-16,27,0,10,88,24,Dropped,No,0.0,Negative,0,31-37
STU0236,44,Female,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-05-12,70,38,2,67,22,Completed,No,4.2,Positive,1,38-44
STU0237,34,Female,Delhi,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,2023-08-08,59,18,17,59,5,Dropped,No,0.0,Negative,0,31-37
STU0238,19,Female,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-07-06,6,44,0,70,3,Dropped,No,0.0,Negative,0,18-24
STU0239,19,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-16,97,25,0,99,19,Completed,Yes,4.1,Positive,1,18-24
STU0240,39,Female,Bangalore,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,2024-08-07,94,43,11,32,23,Completed,Yes,3.5,Positive,1,38-44
STU0241,40,Male,Pune,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2024-08-13,110,11,14,50,13,Completed,Yes,3.7,Positive,1,38-44
STU0242,22,Male,Kolkata,Master's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,2024-04-29,99,21,4,58,5,Dropped,No,0.0,Negative,0,18-24
STU0243,18,Male,Delhi,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2023-09-06,23,12,5,82,12,Dropped,No,0.0,Neutral,0,18-24
STU0244,18,Male,Delhi,PhD,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-04-29,10,27,15,67,14,Dropped,No,0.0,Negative,0,18-24
STU0245,36,Male,Mumbai,Master's,Student,Business Intelligence,BI Tools,4499,Desktop,2024-02-21,51,13,11,67,6,Dropped,No,0.0,Negative,0,31-37
STU0246,19,Female,Ahmedabad,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2023-07-14,19,21,11,80,22,Dropped,No,0.0,Neutral,0,18-24
STU0247,38,Male,Mumbai,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,2023-04-07,51,29,2,31,9,Dropped,No,0.0,Negative,0,38-44
STU0248,29,Female,Bangalore,Master's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2023-04-10,92,43,1,97,17,Completed,Yes,3.5,Positive,1,25-30
STU0249,43,Male,Ahmedabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-11-05,87,19,6,75,8,Completed,No,4.3,Positive,1,38-44
STU0250,23,Female,Kolkata,High School,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-03-17,68,43,1,37,26,Completed,Yes,3.9,Positive,1,18-24
STU0251,40,Female,Pune,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,2023-12-29,84,26,6,46,13,Dropped,No,0.0,Neutral,0,38-44
STU0252,21,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2024-03-09,83,37,10,47,29,Completed,Yes,3.3,Negative,1,18-24
STU0253,40,Female,Delhi,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2024-02-25,42,41,10,99,5,Completed,Yes,4.4,Positive,1,38-44
STU0254,28,Male,Bangalore,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,2024-04-23,91,40,13,71,29,Completed,Yes,4.8,Positive,1,25-30
STU0255,41,Female,Chennai,PhD,Student,Power BI Masterclass,BI Tools,3499,Mobile,2023-02-25,57,33,2,35,22,Dropped,No,0.0,Negative,0,38-44
STU0256,44,Male,Bangalore,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Mobile,2024-11-20,98,38,13,96,22,Completed,Yes,4.8,Positive,1,38-44
STU0257,34,Female,Hyderabad,Master's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,2024-10-31,68,40,10,77,17,Completed,Yes,4.5,Positive,1,31-37
STU0258,23,Male,Bangalore,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2024-10-23,38,43,3,28,3,Dropped,No,0.0,Negative,0,18-24
STU0259,41,Female,Kolkata,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-04-11,62,36,16,45,28,Completed,Yes,4.4,Neutral,1,38-44
STU0260,22,Female,Hyderabad,High School,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2023-03-04,7,0,15,47,6,Dropped,No,0.0,Negative,0,18-24
STU0261,37,Male,Hyderabad,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2024-02-17,112,14,2,96,14,Completed,Yes,4.3,Positive,1,31-37
STU0262,19,Male,Ahmedabad,High School,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2023-12-14,71,31,9,55,15,Completed,Yes,4.9,Positive,1,18-24
STU0263,23,Male,Ahmedabad,High School,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-04-22,50,7,14,28,14,Dropped,No,0.0,Neutral,0,18-24
STU0264,39,Male,Hyderabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-09-12,52,32,7,66,11,Dropped,No,0.0,Neutral,0,38-44
STU0265,28,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-07-16,26,17,17,97,11,Dropped,No,0.0,Negative,0,25-30
STU0266,33,Male,Ahmedabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-07-14,26,44,2,70,9,Dropped,No,0.0,Negative,0,31-37
STU0267,33,Male,Bangalore,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2024-07-03,118,28,6,95,6,Completed,Yes,3.7,Positive,1,31-37
STU0268,18,Male,Kolkata,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2024-04-04,19,31,9,76,15,Dropped,No,0.0,Negative,0,18-24
STU0269,26,Female,Bangalore,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-05-24,9,32,19,51,12,Dropped,No,0.0,Negative,0,25-30
STU0270,44,Male,Chennai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-03-08,61,4,8,86,29,Completed,Yes,3.4,Positive,1,38-44
STU0271,23,Male,Delhi,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,2023-07-07,20,17,13,76,6,Dropped,No,0.0,Neutral,0,18-24
STU0272,33,Male,Mumbai,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-10-13,106,47,13,73,1,Completed,Yes,4.9,Positive,1,31-37
STU0273,20,Male,Kolkata,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2024-04-18,109,9,10,35,25,Completed,Yes,4.0,Positive,1,18-24
STU0274,37,Female,Ahmedabad,High School,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-09-13,50,35,0,81,16,Completed,No,3.9,Positive,1,31-37
STU0275,44,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-03-19,80,32,3,75,20,Completed,Yes,5.0,Neutral,1,38-44
STU0276,21,Male,Bangalore,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-03-29,118,22,5,42,15,Completed,Yes,3.7,Positive,1,18-24
STU0277,36,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,2024-07-17,81,39,4,36,2,Dropped,No,0.0,Negative,0,31-37
STU0278,43,Female,Pune,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-04-11,22,4,2,99,17,Dropped,No,0.0,Negative,0,38-44
STU0279,20,Male,Pune,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,2023-02-21,13,33,1,57,3,Dropped,No,0.0,Negative,0,18-24
STU0280,36,Female,Ahmedabad,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2024-10-29,12,23,2,91,3,Dropped,No,0.0,Negative,0,31-37
STU0281,37,Female,Chennai,Master's,Student,Data Science with Python,Data Analytics,4999,Tablet,2024-07-07,10,16,8,49,5,Dropped,No,0.0,Neutral,0,31-37
STU0282,24,Male,Pune,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2023-01-16,65,30,18,77,17,Completed,Yes,4.4,Positive,1,18-24
STU0283,37,Female,Kolkata,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-04-06,96,6,18,97,23,Completed,Yes,4.8,Positive,1,31-37
STU0284,26,Female,Pune,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,2023-08-31,30,16,16,41,29,Dropped,No,0.0,Negative,0,25-30
STU0285,18,Male,Delhi,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,2023-06-20,8,27,17,36,17,Dropped,No,0.0,Negative,0,18-24
STU0286,25,Male,Delhi,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-02-21,21,37,10,34,20,Dropped,No,0.0,Negative,0,25-30
STU0287,24,Male,Ahmedabad,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,2024-05-12,22,21,11,67,6,Dropped,No,0.0,Neutral,0,18-24
